a : -826.0000, 0 -> 2
b : 63.0000, 0 -> 1
c : -824.0000, 0 -> 1
d : -102.0000, 0 -> 1
a : 955.0000, 1 -> 0
b : -894.0000, 1 -> 0
c : 277.0000, 1 -> 1
d : 305.0000, 1 -> 2
a : -702.0000, 2 -> 2
b : 176.0000, 2 -> 2
c : -689.0000, 2 -> 3
d : -837.0000, 2 -> 1
a : -476.0000, 3 -> 3
b : 341.0000, 3 -> 1
c : -662.0000, 3 -> 1
d : -367.0000, 3 -> 1
d : 566.0000, 0 -> 3
b : -722.0000, 0 -> 2
b : 918.0000, 1 -> 3
c : 92.0000, 1 -> 0
d : 539.0000, 2 -> 0
c : -849.0000, 2 -> 2
c : -436.0000, 3 -> 2
d : 222.0000, 3 -> 0
