a : -637.0000, 0 -> 4
b : -622.0000, 0 -> 3
c : 166.0000, 0 -> 0
d : -950.0000, 0 -> 3
a : 180.0000, 1 -> 6
b : -998.0000, 1 -> 2
c : -901.0000, 1 -> 3
d : 347.0000, 1 -> 5
a : -825.0000, 2 -> 3
b : 530.0000, 2 -> 0
c : 498.0000, 2 -> 4
d : 442.0000, 2 -> 0
a : -361.0000, 3 -> 0
b : -936.0000, 3 -> 3
c : 28.0000, 3 -> 7
d : 721.0000, 3 -> 1
a : -526.0000, 4 -> 5
b : 462.0000, 4 -> 6
c : 678.0000, 4 -> 6
d : 849.0000, 4 -> 4
a : -319.0000, 5 -> 0
b : -926.0000, 5 -> 3
c : -375.0000, 5 -> 4
d : -319.0000, 5 -> 6
a : 28.0000, 6 -> 0
b : 301.0000, 6 -> 7
c : 561.0000, 6 -> 3
d : 62.0000, 6 -> 7
a : -532.0000, 7 -> 7
b : -848.0000, 7 -> 2
c : 182.0000, 7 -> 7
d : -220.0000, 7 -> 0
a : -523.0000, 0 -> 7
d : -711.0000, 0 -> 0
b : -326.0000, 1 -> 0
d : -300.0000, 1 -> 0
a : -866.0000, 2 -> 6
d : 879.0000, 2 -> 5
c : 448.0000, 3 -> 6
b : 67.0000, 3 -> 1
d : -251.0000, 4 -> 0
c : 333.0000, 4 -> 4
b : 271.0000, 5 -> 1
d : 588.0000, 5 -> 4
a : 607.0000, 6 -> 7
d : -434.0000, 6 -> 6
a : 940.0000, 7 -> 5
b : -494.0000, 7 -> 6
