a : -156.0000, 0 -> 3
b : -129.0000, 0 -> 7
c : -272.0000, 0 -> 2
d : -641.0000, 0 -> 5
a : 393.0000, 1 -> 6
b : 412.0000, 1 -> 0
c : -1.0000, 1 -> 0
d : -636.0000, 1 -> 5
a : -216.0000, 2 -> 4
b : 719.0000, 2 -> 5
c : -404.0000, 2 -> 1
d : -394.0000, 2 -> 5
a : 759.0000, 3 -> 0
b : -464.0000, 3 -> 3
c : 713.0000, 3 -> 1
d : -800.0000, 3 -> 5
a : 848.0000, 4 -> 3
b : -469.0000, 4 -> 2
c : -128.0000, 4 -> 4
d : -941.0000, 4 -> 2
a : 958.0000, 5 -> 3
b : 52.0000, 5 -> 4
c : -631.0000, 5 -> 0
d : 467.0000, 5 -> 7
a : -441.0000, 6 -> 7
b : -244.0000, 6 -> 2
c : -117.0000, 6 -> 7
d : -277.0000, 6 -> 6
a : 261.0000, 7 -> 1
b : -895.0000, 7 -> 4
c : -80.0000, 7 -> 7
d : -534.0000, 7 -> 4
a : 322.0000, 0 -> 7
a : -983.0000, 0 -> 6
c : -423.0000, 1 -> 1
c : 354.0000, 1 -> 6
d : 359.0000, 2 -> 0
b : -400.0000, 2 -> 0
a : 729.0000, 3 -> 2
b : 565.0000, 3 -> 6
a : 626.0000, 4 -> 5
c : -275.0000, 4 -> 2
d : 154.0000, 5 -> 6
a : -661.0000, 5 -> 0
c : -102.0000, 6 -> 6
d : 101.0000, 6 -> 1
d : 405.0000, 7 -> 2
a : 81.0000, 7 -> 2
