a : -315.0000, 0 -> 0
b : -246.0000, 0 -> 2
c : -742.0000, 0 -> 2
d : 228.0000, 0 -> 1
a : -734.0000, 1 -> 2
b : 819.0000, 1 -> 0
c : -964.0000, 1 -> 0
d : -588.0000, 1 -> 3
a : -761.0000, 2 -> 0
b : 499.0000, 2 -> 1
c : -365.0000, 2 -> 0
d : 403.0000, 2 -> 1
a : -77.0000, 3 -> 3
b : 588.0000, 3 -> 2
c : 188.0000, 3 -> 2
d : -572.0000, 3 -> 0
c : -39.0000, 0 -> 0
a : -49.0000, 0 -> 2
a : 516.0000, 1 -> 1
b : 660.0000, 1 -> 1
c : 527.0000, 2 -> 2
c : -468.0000, 2 -> 3
b : 662.0000, 3 -> 3
c : -825.0000, 3 -> 3
