a : -434.0000, 0 -> 5
b : 92.0000, 0 -> 0
c : 20.0000, 0 -> 4
d : -813.0000, 0 -> 5
a : 500.0000, 1 -> 0
b : -913.0000, 1 -> 7
c : -524.0000, 1 -> 2
d : -455.0000, 1 -> 0
a : -92.0000, 2 -> 1
b : 8.0000, 2 -> 1
c : 545.0000, 2 -> 0
d : -962.0000, 2 -> 4
a : -519.0000, 3 -> 7
b : 3.0000, 3 -> 3
c : 535.0000, 3 -> 2
d : 120.0000, 3 -> 5
a : -786.0000, 4 -> 7
b : -794.0000, 4 -> 7
c : -846.0000, 4 -> 1
d : -736.0000, 4 -> 4
a : 793.0000, 5 -> 6
b : -345.0000, 5 -> 6
c : -60.0000, 5 -> 4
d : 95.0000, 5 -> 7
a : 752.0000, 6 -> 6
b : -252.0000, 6 -> 3
c : 19.0000, 6 -> 3
d : -786.0000, 6 -> 7
a : 453.0000, 7 -> 7
b : 120.0000, 7 -> 5
c : -75.0000, 7 -> 3
d : 298.0000, 7 -> 0
a : 2.0000, 0 -> 0
b : -828.0000, 0 -> 7
a : 710.0000, 1 -> 4
a : -608.0000, 1 -> 7
d : -265.0000, 2 -> 2
d : 412.0000, 2 -> 5
a : -202.0000, 3 -> 4
d : -174.0000, 3 -> 6
c : 620.0000, 4 -> 0
b : -783.0000, 4 -> 1
d : 246.0000, 5 -> 0
b : 514.0000, 5 -> 5
c : -394.0000, 6 -> 6
a : -519.0000, 6 -> 2
d : -700.0000, 7 -> 6
d : 96.0000, 7 -> 7
