a : 321.0000, 0 -> 2
b : 198.0000, 0 -> 3
c : -389.0000, 0 -> 1
d : -520.0000, 0 -> 0
a : 990.0000, 1 -> 1
b : 364.0000, 1 -> 3
c : -602.0000, 1 -> 1
d : -670.0000, 1 -> 1
a : 651.0000, 2 -> 2
b : -392.0000, 2 -> 1
c : 236.0000, 2 -> 3
d : -478.0000, 2 -> 0
a : 696.0000, 3 -> 1
b : -467.0000, 3 -> 2
c : -848.0000, 3 -> 1
d : 663.0000, 3 -> 1
b : 257.0000, 0 -> 2
d : 730.0000, 0 -> 2
b : 77.0000, 1 -> 1
d : -212.0000, 1 -> 3
a : 434.0000, 2 -> 1
a : 727.0000, 2 -> 3
c : -475.0000, 3 -> 2
c : -863.0000, 3 -> 0
