a : -147.0000, 0 -> 7
b : 287.0000, 0 -> 7
a : 668.0000, 1 -> 5
b : 21.0000, 1 -> 4
a : -588.0000, 2 -> 2
b : 645.0000, 2 -> 2
a : -184.0000, 3 -> 5
b : 209.0000, 3 -> 5
a : 54.0000, 4 -> 4
b : 37.0000, 4 -> 4
a : 92.0000, 5 -> 0
b : 955.0000, 5 -> 7
a : -322.0000, 6 -> 5
b : -410.0000, 6 -> 1
a : 541.0000, 7 -> 6
b : 242.0000, 7 -> 3
a : -451.0000, 0 -> 3
b : -174.0000, 1 -> 7
b : 727.0000, 2 -> 0
a : 304.0000, 3 -> 2
b : -447.0000, 4 -> 1
b : 563.0000, 5 -> 2
b : 201.0000, 6 -> 5
b : 269.0000, 7 -> 0
