a : -572.0000, 0 -> 1
b : 782.0000, 0 -> 1
c : -372.0000, 0 -> 0
d : 492.0000, 0 -> 0
a : 987.0000, 1 -> 3
b : -509.0000, 1 -> 2
c : -692.0000, 1 -> 0
d : -990.0000, 1 -> 3
a : -658.0000, 2 -> 3
b : -755.0000, 2 -> 0
c : -235.0000, 2 -> 3
d : 745.0000, 2 -> 0
a : 836.0000, 3 -> 3
b : -572.0000, 3 -> 1
c : -19.0000, 3 -> 2
d : -450.0000, 3 -> 0
c : -979.0000, 0 -> 1
b : -978.0000, 0 -> 3
b : 856.0000, 1 -> 1
c : -362.0000, 1 -> 2
b : -727.0000, 2 -> 2
a : 633.0000, 2 -> 0
d : -158.0000, 3 -> 2
a : -727.0000, 3 -> 1
