a : -52.0000, 0 -> 7
b : 698.0000, 0 -> 1
a : -999.0000, 1 -> 5
b : 213.0000, 1 -> 7
a : 595.0000, 2 -> 4
b : 764.0000, 2 -> 0
a : 625.0000, 3 -> 5
b : -196.0000, 3 -> 0
a : 996.0000, 4 -> 7
b : -802.0000, 4 -> 1
a : 191.0000, 5 -> 7
b : -742.0000, 5 -> 6
a : 395.0000, 6 -> 4
b : -233.0000, 6 -> 6
a : 617.0000, 7 -> 7
b : -638.0000, 7 -> 3
b : 713.0000, 0 -> 6
a : -603.0000, 1 -> 4
b : -970.0000, 2 -> 3
b : 656.0000, 3 -> 2
a : -88.0000, 4 -> 3
a : 855.0000, 5 -> 4
b : 937.0000, 6 -> 2
a : 843.0000, 7 -> 4
