a : 748.0000, 0 -> 7
b : 507.0000, 0 -> 0
a : 564.0000, 1 -> 2
b : 536.0000, 1 -> 4
a : 996.0000, 2 -> 2
b : -573.0000, 2 -> 3
a : 223.0000, 3 -> 5
b : -755.0000, 3 -> 1
a : 165.0000, 4 -> 2
b : 47.0000, 4 -> 2
a : -76.0000, 5 -> 0
b : -286.0000, 5 -> 7
a : -216.0000, 6 -> 5
b : 910.0000, 6 -> 0
a : 377.0000, 7 -> 2
b : -773.0000, 7 -> 4
a : -659.0000, 0 -> 1
a : -973.0000, 1 -> 6
a : 775.0000, 2 -> 4
a : 479.0000, 3 -> 2
b : 899.0000, 4 -> 0
b : -361.0000, 5 -> 4
a : 216.0000, 6 -> 4
a : -289.0000, 7 -> 7
