a : -919.0000, 0 -> 1
b : 181.0000, 0 -> 3
c : 900.0000, 0 -> 3
d : 599.0000, 0 -> 0
a : -968.0000, 1 -> 3
b : -851.0000, 1 -> 3
c : -772.0000, 1 -> 1
d : 658.0000, 1 -> 3
a : 22.0000, 2 -> 0
b : 952.0000, 2 -> 2
c : -574.0000, 2 -> 1
d : 659.0000, 2 -> 1
a : -192.0000, 3 -> 3
b : -312.0000, 3 -> 3
c : -382.0000, 3 -> 3
d : -756.0000, 3 -> 3
c : 423.0000, 0 -> 1
d : -590.0000, 0 -> 3
d : -168.0000, 1 -> 1
a : -835.0000, 1 -> 0
d : 53.0000, 2 -> 2
c : 651.0000, 2 -> 0
d : 59.0000, 3 -> 2
a : 155.0000, 3 -> 1
