a : -670.0000, 0 -> 3
b : 731.0000, 0 -> 6
c : 142.0000, 0 -> 4
d : 879.0000, 0 -> 2
a : -189.0000, 1 -> 4
b : 360.0000, 1 -> 5
c : 643.0000, 1 -> 2
d : -234.0000, 1 -> 0
a : 247.0000, 2 -> 7
b : -580.0000, 2 -> 5
c : 706.0000, 2 -> 1
d : -620.0000, 2 -> 2
a : -696.0000, 3 -> 1
b : -280.0000, 3 -> 3
c : -766.0000, 3 -> 0
d : 38.0000, 3 -> 1
a : -711.0000, 4 -> 0
b : 809.0000, 4 -> 1
c : 813.0000, 4 -> 1
d : 446.0000, 4 -> 6
a : 237.0000, 5 -> 1
b : 387.0000, 5 -> 4
c : 591.0000, 5 -> 4
d : -29.0000, 5 -> 7
a : 584.0000, 6 -> 6
b : -141.0000, 6 -> 7
c : -581.0000, 6 -> 2
d : 790.0000, 6 -> 3
a : -681.0000, 7 -> 3
b : 733.0000, 7 -> 2
c : 444.0000, 7 -> 7
d : 330.0000, 7 -> 5
d : 749.0000, 0 -> 5
a : -625.0000, 0 -> 7
b : 489.0000, 1 -> 7
a : -904.0000, 1 -> 5
b : -183.0000, 2 -> 1
a : 185.0000, 2 -> 3
a : 599.0000, 3 -> 0
c : 879.0000, 3 -> 1
b : -47.0000, 4 -> 3
d : 487.0000, 4 -> 7
c : -913.0000, 5 -> 3
d : -694.0000, 5 -> 6
c : 499.0000, 6 -> 0
a : -308.0000, 6 -> 3
d : -849.0000, 7 -> 4
d : -744.0000, 7 -> 7
