a : 823.0000, 0 -> 2
b : 501.0000, 0 -> 5
a : -847.0000, 1 -> 5
b : 350.0000, 1 -> 7
a : 187.0000, 2 -> 4
b : -294.0000, 2 -> 0
a : -204.0000, 3 -> 5
b : 300.0000, 3 -> 7
a : 720.0000, 4 -> 1
b : -952.0000, 4 -> 4
a : -212.0000, 5 -> 1
b : -265.0000, 5 -> 3
a : -239.0000, 6 -> 1
b : 310.0000, 6 -> 7
a : 221.0000, 7 -> 7
b : -667.0000, 7 -> 4
a : 662.0000, 0 -> 1
a : 463.0000, 1 -> 2
a : -226.0000, 2 -> 6
a : -320.0000, 3 -> 3
a : 153.0000, 4 -> 5
a : -42.0000, 5 -> 7
b : -340.0000, 6 -> 3
b : -961.0000, 7 -> 0
