a : 326.0000, 0 -> 0
b : 330.0000, 0 -> 3
c : -116.0000, 0 -> 3
d : -220.0000, 0 -> 2
a : -564.0000, 1 -> 0
b : -320.0000, 1 -> 2
c : 265.0000, 1 -> 1
d : 220.0000, 1 -> 0
a : -790.0000, 2 -> 2
b : -343.0000, 2 -> 2
c : 81.0000, 2 -> 2
d : -106.0000, 2 -> 2
a : -886.0000, 3 -> 3
b : -894.0000, 3 -> 1
c : -88.0000, 3 -> 0
d : 774.0000, 3 -> 3
a : -58.0000, 0 -> 1
c : 738.0000, 0 -> 1
b : 62.0000, 1 -> 1
b : 111.0000, 1 -> 3
d : -33.0000, 2 -> 1
b : 14.0000, 2 -> 3
d : -897.0000, 3 -> 2
a : -280.0000, 3 -> 0
