a : -254.0000, 0 -> 5
b : -266.0000, 0 -> 7
c : 62.0000, 0 -> 1
d : 60.0000, 0 -> 3
a : 436.0000, 1 -> 3
b : 643.0000, 1 -> 1
c : -258.0000, 1 -> 5
d : -691.0000, 1 -> 0
a : 487.0000, 2 -> 7
b : -490.0000, 2 -> 5
c : -595.0000, 2 -> 0
d : -150.0000, 2 -> 3
a : -84.0000, 3 -> 2
b : 900.0000, 3 -> 2
c : 933.0000, 3 -> 2
d : -534.0000, 3 -> 4
a : -782.0000, 4 -> 1
b : 561.0000, 4 -> 5
c : 6.0000, 4 -> 4
d : -367.0000, 4 -> 2
a : -752.0000, 5 -> 4
b : 619.0000, 5 -> 7
c : 769.0000, 5 -> 2
d : 410.0000, 5 -> 7
a : 661.0000, 6 -> 0
b : 716.0000, 6 -> 0
c : -679.0000, 6 -> 0
d : 782.0000, 6 -> 0
a : -999.0000, 7 -> 7
b : 253.0000, 7 -> 1
c : -313.0000, 7 -> 3
d : -305.0000, 7 -> 6
b : -973.0000, 0 -> 0
a : -356.0000, 0 -> 0
d : -824.0000, 1 -> 7
d : 737.0000, 1 -> 6
d : -261.0000, 2 -> 5
b : -257.0000, 2 -> 6
c : -298.0000, 3 -> 5
b : 909.0000, 3 -> 7
d : 333.0000, 4 -> 7
a : 462.0000, 4 -> 7
a : 758.0000, 5 -> 1
a : -792.0000, 5 -> 2
d : -15.0000, 6 -> 6
a : 535.0000, 6 -> 2
a : 938.0000, 7 -> 3
c : -872.0000, 7 -> 6
