a : -868.0000, 0 -> 5
b : -720.0000, 0 -> 1
a : -841.0000, 1 -> 3
b : 136.0000, 1 -> 3
a : 753.0000, 2 -> 1
b : 35.0000, 2 -> 1
a : -74.0000, 3 -> 6
b : -604.0000, 3 -> 7
a : 129.0000, 4 -> 7
b : 334.0000, 4 -> 1
a : 921.0000, 5 -> 3
b : -58.0000, 5 -> 6
a : 419.0000, 6 -> 3
b : 575.0000, 6 -> 7
a : -409.0000, 7 -> 1
b : 94.0000, 7 -> 5
b : -712.0000, 0 -> 6
b : -182.0000, 1 -> 4
a : 665.0000, 2 -> 4
b : -801.0000, 3 -> 4
a : 726.0000, 4 -> 0
a : -42.0000, 5 -> 5
a : 27.0000, 6 -> 1
a : -140.0000, 7 -> 7
a : 529.0000, 7 -> 2
