a : 890.0000, 0 -> 2
b : 545.0000, 0 -> 3
c : -661.0000, 0 -> 5
d : 912.0000, 0 -> 2
a : -736.0000, 1 -> 4
b : 1.0000, 1 -> 3
c : 137.0000, 1 -> 1
d : -801.0000, 1 -> 7
a : 733.0000, 2 -> 0
b : 602.0000, 2 -> 1
c : 355.0000, 2 -> 6
d : -163.0000, 2 -> 1
a : -29.0000, 3 -> 1
b : -667.0000, 3 -> 6
c : -162.0000, 3 -> 5
d : -581.0000, 3 -> 6
a : 106.0000, 4 -> 2
b : -918.0000, 4 -> 2
c : -26.0000, 4 -> 7
d : -257.0000, 4 -> 6
a : 709.0000, 5 -> 3
b : 119.0000, 5 -> 5
c : 419.0000, 5 -> 4
d : 635.0000, 5 -> 3
a : -383.0000, 6 -> 0
b : 285.0000, 6 -> 2
c : 887.0000, 6 -> 6
d : -877.0000, 6 -> 3
a : 555.0000, 7 -> 0
b : 285.0000, 7 -> 3
c : -455.0000, 7 -> 0
d : -40.0000, 7 -> 0
b : 618.0000, 0 -> 0
b : 837.0000, 0 -> 2
d : -120.0000, 1 -> 4
b : 85.0000, 1 -> 2
c : 893.0000, 2 -> 4
a : 659.0000, 2 -> 2
c : -266.0000, 3 -> 4
c : 838.0000, 3 -> 7
a : -689.0000, 4 -> 4
d : -349.0000, 4 -> 3
a : -43.0000, 5 -> 4
a : -266.0000, 5 -> 5
c : 396.0000, 6 -> 0
d : -927.0000, 6 -> 7
a : -937.0000, 7 -> 3
c : 858.0000, 7 -> 7
