a : -608.0000, 0 -> 0
b : -106.0000, 0 -> 3
a : 888.0000, 1 -> 0
b : -472.0000, 1 -> 5
a : 305.0000, 2 -> 3
b : -586.0000, 2 -> 3
a : -199.0000, 3 -> 5
b : 266.0000, 3 -> 6
a : 28.0000, 4 -> 5
b : -662.0000, 4 -> 5
a : -101.0000, 5 -> 6
b : 89.0000, 5 -> 5
a : 581.0000, 6 -> 7
b : 795.0000, 6 -> 3
a : 742.0000, 7 -> 7
b : 34.0000, 7 -> 3
a : 210.0000, 0 -> 5
b : 25.0000, 1 -> 1
a : -101.0000, 2 -> 7
b : -114.0000, 3 -> 3
a : 294.0000, 4 -> 0
b : 972.0000, 5 -> 0
a : -771.0000, 6 -> 1
b : -524.0000, 7 -> 1
a : -202.0000, 1 -> 4
b : -829.0000, 7 -> 2
