a : -2.0000, 0 -> 1
b : 651.0000, 0 -> 3
c : -395.0000, 0 -> 0
d : -596.0000, 0 -> 2
a : 608.0000, 1 -> 3
b : -347.0000, 1 -> 2
c : 545.0000, 1 -> 3
d : 318.0000, 1 -> 0
a : 396.0000, 2 -> 0
b : 151.0000, 2 -> 1
c : 563.0000, 2 -> 1
d : -811.0000, 2 -> 2
a : -590.0000, 3 -> 0
b : 587.0000, 3 -> 1
c : -269.0000, 3 -> 1
d : -240.0000, 3 -> 1
c : -31.0000, 0 -> 3
c : 802.0000, 0 -> 2
a : 711.0000, 1 -> 2
c : -90.0000, 1 -> 1
c : 1.0000, 2 -> 2
a : -323.0000, 2 -> 3
c : -372.0000, 3 -> 0
d : -282.0000, 3 -> 3
