a : 916.0000, 0 -> 1
b : 15.0000, 0 -> 3
a : -656.0000, 1 -> 7
b : 118.0000, 1 -> 6
a : -56.0000, 2 -> 7
b : 113.0000, 2 -> 6
a : 336.0000, 3 -> 0
b : -38.0000, 3 -> 3
a : 787.0000, 4 -> 1
b : 797.0000, 4 -> 1
a : 653.0000, 5 -> 1
b : 949.0000, 5 -> 6
a : -331.0000, 6 -> 3
b : 196.0000, 6 -> 2
a : -208.0000, 7 -> 5
b : -366.0000, 7 -> 6
b : 591.0000, 0 -> 7
a : 421.0000, 1 -> 6
a : 488.0000, 2 -> 4
b : 884.0000, 3 -> 5
b : 428.0000, 4 -> 5
b : 133.0000, 5 -> 2
b : -790.0000, 6 -> 7
a : -533.0000, 7 -> 7
