a : 224.0000, 0 -> 6
b : -633.0000, 0 -> 7
a : 565.0000, 1 -> 4
b : -978.0000, 1 -> 6
a : 307.0000, 2 -> 0
b : 489.0000, 2 -> 5
a : -383.0000, 3 -> 3
b : -532.0000, 3 -> 5
a : 864.0000, 4 -> 7
b : 702.0000, 4 -> 0
a : -370.0000, 5 -> 5
b : 300.0000, 5 -> 7
a : 280.0000, 6 -> 0
b : 113.0000, 6 -> 4
a : 381.0000, 7 -> 5
b : 12.0000, 7 -> 0
a : -841.0000, 0 -> 0
a : 771.0000, 1 -> 2
b : 155.0000, 2 -> 2
a : -897.0000, 3 -> 2
b : 231.0000, 4 -> 2
b : 351.0000, 5 -> 0
a : 441.0000, 6 -> 7
b : -735.0000, 7 -> 7
b : 330.0000, 5 -> 1
b : -23.0000, 0 -> 3
