a : 263.0000, 0 -> 5
b : 208.0000, 0 -> 4
a : -936.0000, 1 -> 2
b : -742.0000, 1 -> 1
a : -52.0000, 2 -> 7
b : 419.0000, 2 -> 3
a : -273.0000, 3 -> 0
b : -339.0000, 3 -> 6
a : 244.0000, 4 -> 1
b : 447.0000, 4 -> 2
a : 399.0000, 5 -> 0
b : -226.0000, 5 -> 7
a : -772.0000, 6 -> 4
b : 551.0000, 6 -> 2
a : -23.0000, 7 -> 7
b : 229.0000, 7 -> 3
b : -287.0000, 0 -> 6
a : 444.0000, 1 -> 1
a : 551.0000, 2 -> 0
a : 206.0000, 3 -> 3
a : -417.0000, 4 -> 4
a : 400.0000, 5 -> 1
a : 340.0000, 6 -> 6
b : 121.0000, 7 -> 5
