a : 379.0000, 0 -> 2
b : -169.0000, 0 -> 4
c : 976.0000, 0 -> 7
d : 671.0000, 0 -> 2
a : 660.0000, 1 -> 3
b : -951.0000, 1 -> 6
c : 402.0000, 1 -> 7
d : -93.0000, 1 -> 2
a : -954.0000, 2 -> 3
b : 798.0000, 2 -> 3
c : 992.0000, 2 -> 4
d : -262.0000, 2 -> 2
a : -131.0000, 3 -> 7
b : 696.0000, 3 -> 3
c : -204.0000, 3 -> 3
d : -536.0000, 3 -> 1
a : 575.0000, 4 -> 4
b : -858.0000, 4 -> 0
c : -950.0000, 4 -> 5
d : -6.0000, 4 -> 6
a : -800.0000, 5 -> 2
b : -83.0000, 5 -> 4
c : -383.0000, 5 -> 1
d : 213.0000, 5 -> 0
a : -734.0000, 6 -> 5
b : 839.0000, 6 -> 5
c : -285.0000, 6 -> 2
d : -62.0000, 6 -> 7
a : -369.0000, 7 -> 5
b : 428.0000, 7 -> 7
c : -361.0000, 7 -> 1
d : 338.0000, 7 -> 6
d : -999.0000, 0 -> 0
c : -820.0000, 0 -> 6
b : -421.0000, 1 -> 4
c : 343.0000, 1 -> 0
c : -234.0000, 2 -> 5
d : -110.0000, 2 -> 6
d : -98.0000, 3 -> 7
c : 921.0000, 3 -> 7
b : -436.0000, 4 -> 4
a : 358.0000, 4 -> 5
a : -920.0000, 5 -> 6
d : 521.0000, 5 -> 3
c : 235.0000, 6 -> 3
a : 411.0000, 6 -> 2
d : -307.0000, 7 -> 5
a : 645.0000, 7 -> 0
