a : 622.0000, 0 -> 0
b : -952.0000, 0 -> 3
c : 900.0000, 0 -> 3
d : 754.0000, 0 -> 3
a : -351.0000, 1 -> 1
b : -905.0000, 1 -> 3
c : 210.0000, 1 -> 1
d : 939.0000, 1 -> 1
a : 347.0000, 2 -> 3
b : 841.0000, 2 -> 1
c : -223.0000, 2 -> 2
d : -969.0000, 2 -> 0
a : 664.0000, 3 -> 3
b : -109.0000, 3 -> 2
c : 429.0000, 3 -> 0
d : -202.0000, 3 -> 0
c : -233.0000, 0 -> 1
c : 256.0000, 0 -> 2
d : 421.0000, 1 -> 0
d : -552.0000, 1 -> 2
a : 526.0000, 2 -> 1
a : 390.0000, 2 -> 0
a : 266.0000, 3 -> 1
b : -579.0000, 3 -> 3
