a : 46.0000, 0 -> 2
b : -692.0000, 0 -> 2
c : -451.0000, 0 -> 1
d : 392.0000, 0 -> 7
a : -211.0000, 1 -> 5
b : 656.0000, 1 -> 2
c : 704.0000, 1 -> 4
d : 779.0000, 1 -> 4
a : -200.0000, 2 -> 2
b : 792.0000, 2 -> 3
c : 32.0000, 2 -> 6
d : -451.0000, 2 -> 6
a : -61.0000, 3 -> 0
b : -667.0000, 3 -> 3
c : 718.0000, 3 -> 7
d : -127.0000, 3 -> 6
a : 224.0000, 4 -> 3
b : -320.0000, 4 -> 0
c : 105.0000, 4 -> 0
d : -362.0000, 4 -> 6
a : 339.0000, 5 -> 2
b : 116.0000, 5 -> 0
c : 151.0000, 5 -> 7
d : -231.0000, 5 -> 4
a : 815.0000, 6 -> 6
b : -812.0000, 6 -> 6
c : -495.0000, 6 -> 3
d : 380.0000, 6 -> 0
a : 182.0000, 7 -> 0
b : -716.0000, 7 -> 2
c : 784.0000, 7 -> 0
d : -512.0000, 7 -> 1
d : 333.0000, 0 -> 2
a : -53.0000, 0 -> 0
d : 561.0000, 1 -> 2
c : 933.0000, 1 -> 5
b : -651.0000, 2 -> 6
c : 101.0000, 2 -> 0
d : -412.0000, 3 -> 4
b : 329.0000, 3 -> 4
a : 792.0000, 4 -> 5
a : 548.0000, 4 -> 2
b : 411.0000, 5 -> 4
a : -340.0000, 5 -> 4
a : -623.0000, 6 -> 0
a : -708.0000, 6 -> 5
b : 135.0000, 7 -> 6
c : 839.0000, 7 -> 3
