a : -620.0000, 0 -> 0
b : 952.0000, 0 -> 2
c : 138.0000, 0 -> 3
d : 485.0000, 0 -> 1
a : 180.0000, 1 -> 2
b : 30.0000, 1 -> 2
c : 760.0000, 1 -> 1
d : 983.0000, 1 -> 0
a : -618.0000, 2 -> 2
b : 633.0000, 2 -> 2
c : 56.0000, 2 -> 1
d : -837.0000, 2 -> 2
a : -850.0000, 3 -> 1
b : -374.0000, 3 -> 1
c : -218.0000, 3 -> 2
d : -603.0000, 3 -> 0
b : -33.0000, 0 -> 3
c : -680.0000, 0 -> 2
c : 235.0000, 1 -> 3
c : -238.0000, 1 -> 2
b : -530.0000, 2 -> 3
d : 836.0000, 2 -> 1
a : -920.0000, 3 -> 3
d : -491.0000, 3 -> 1
