a : 939.0000, 0 -> 1
b : 247.0000, 0 -> 5
c : 966.0000, 0 -> 2
d : 120.0000, 0 -> 0
a : 588.0000, 1 -> 0
b : 823.0000, 1 -> 2
c : -432.0000, 1 -> 2
d : -989.0000, 1 -> 5
a : -897.0000, 2 -> 7
b : -217.0000, 2 -> 0
c : 81.0000, 2 -> 3
d : 751.0000, 2 -> 6
a : 511.0000, 3 -> 1
b : 429.0000, 3 -> 1
c : 395.0000, 3 -> 2
d : -313.0000, 3 -> 6
a : 919.0000, 4 -> 6
b : 543.0000, 4 -> 2
c : -695.0000, 4 -> 5
d : 464.0000, 4 -> 4
a : 792.0000, 5 -> 6
b : -144.0000, 5 -> 3
c : 448.0000, 5 -> 3
d : 897.0000, 5 -> 6
a : -878.0000, 6 -> 4
b : -499.0000, 6 -> 2
c : 376.0000, 6 -> 5
d : 959.0000, 6 -> 2
a : -169.0000, 7 -> 7
b : 919.0000, 7 -> 1
c : -957.0000, 7 -> 2
d : -502.0000, 7 -> 7
b : -851.0000, 0 -> 7
a : -225.0000, 0 -> 3
d : -510.0000, 1 -> 0
b : 941.0000, 1 -> 7
d : -671.0000, 2 -> 3
b : 641.0000, 2 -> 3
c : -144.0000, 3 -> 4
d : 759.0000, 3 -> 1
a : -191.0000, 4 -> 3
c : -770.0000, 4 -> 0
a : -639.0000, 5 -> 4
b : -451.0000, 5 -> 6
b : 299.0000, 6 -> 7
d : 715.0000, 6 -> 3
b : -43.0000, 7 -> 4
d : 579.0000, 7 -> 5
