a : -306.0000, 0 -> 5
b : -358.0000, 0 -> 6
a : 98.0000, 1 -> 0
b : 194.0000, 1 -> 4
a : 711.0000, 2 -> 4
b : 668.0000, 2 -> 0
a : 150.0000, 3 -> 0
b : 461.0000, 3 -> 1
a : 925.0000, 4 -> 1
b : -616.0000, 4 -> 5
a : 152.0000, 5 -> 6
b : -963.0000, 5 -> 2
a : 261.0000, 6 -> 5
b : 686.0000, 6 -> 1
a : 1.0000, 7 -> 2
b : -797.0000, 7 -> 3
a : 100.0000, 0 -> 1
b : -225.0000, 1 -> 6
b : 120.0000, 2 -> 1
a : -394.0000, 3 -> 4
b : -846.0000, 4 -> 2
b : -746.0000, 5 -> 4
b : -890.0000, 6 -> 2
b : -396.0000, 7 -> 2
a : 600.0000, 4 -> 7
