a : 187.0000, 0 -> 2
b : -884.0000, 0 -> 2
c : 674.0000, 0 -> 5
d : -22.0000, 0 -> 7
a : -865.0000, 1 -> 5
b : 481.0000, 1 -> 1
c : -353.0000, 1 -> 5
d : -42.0000, 1 -> 5
a : -341.0000, 2 -> 2
b : -163.0000, 2 -> 1
c : -252.0000, 2 -> 2
d : 817.0000, 2 -> 1
a : -138.0000, 3 -> 5
b : 271.0000, 3 -> 2
c : -543.0000, 3 -> 1
d : 898.0000, 3 -> 5
a : -388.0000, 4 -> 6
b : -48.0000, 4 -> 4
c : -703.0000, 4 -> 7
d : -252.0000, 4 -> 2
a : 910.0000, 5 -> 5
b : 337.0000, 5 -> 0
c : 41.0000, 5 -> 3
d : -284.0000, 5 -> 6
a : -71.0000, 6 -> 0
b : -241.0000, 6 -> 4
c : -691.0000, 6 -> 3
d : 852.0000, 6 -> 6
a : 969.0000, 7 -> 3
b : -770.0000, 7 -> 3
c : -446.0000, 7 -> 5
d : 628.0000, 7 -> 4
b : -955.0000, 0 -> 0
b : 268.0000, 0 -> 1
d : 245.0000, 1 -> 7
a : -749.0000, 1 -> 7
c : -760.0000, 2 -> 7
b : 457.0000, 2 -> 7
a : -63.0000, 3 -> 3
a : -784.0000, 3 -> 1
b : -352.0000, 4 -> 1
b : -723.0000, 4 -> 5
a : 293.0000, 5 -> 7
d : 538.0000, 5 -> 0
a : -308.0000, 6 -> 7
d : 221.0000, 6 -> 5
a : 700.0000, 7 -> 2
c : -568.0000, 7 -> 3
