a : -265.0000, 0 -> 6
b : -472.0000, 0 -> 5
a : -259.0000, 1 -> 4
b : -161.0000, 1 -> 3
a : -22.0000, 2 -> 0
b : 207.0000, 2 -> 7
a : -432.0000, 3 -> 6
b : 752.0000, 3 -> 5
a : -129.0000, 4 -> 5
b : -526.0000, 4 -> 3
a : -895.0000, 5 -> 7
b : -874.0000, 5 -> 1
a : -173.0000, 6 -> 4
b : 714.0000, 6 -> 7
a : -465.0000, 7 -> 1
b : -297.0000, 7 -> 2
b : 949.0000, 0 -> 7
b : 342.0000, 1 -> 0
a : 828.0000, 2 -> 4
a : 306.0000, 3 -> 5
b : -664.0000, 4 -> 5
b : 819.0000, 5 -> 6
a : 350.0000, 6 -> 3
a : 123.0000, 7 -> 5
