a : -634.0000, 0 -> 5
b : 728.0000, 0 -> 2
c : -925.0000, 0 -> 1
d : 189.0000, 0 -> 4
a : 445.0000, 1 -> 7
b : -152.0000, 1 -> 2
c : -864.0000, 1 -> 2
d : -835.0000, 1 -> 0
a : -705.0000, 2 -> 2
b : -919.0000, 2 -> 1
c : 922.0000, 2 -> 0
d : -216.0000, 2 -> 1
a : -785.0000, 3 -> 0
b : -600.0000, 3 -> 3
c : -413.0000, 3 -> 1
d : -521.0000, 3 -> 1
a : 993.0000, 4 -> 4
b : -313.0000, 4 -> 1
c : 430.0000, 4 -> 5
d : 686.0000, 4 -> 3
a : 50.0000, 5 -> 2
b : -706.0000, 5 -> 7
c : 730.0000, 5 -> 4
d : -615.0000, 5 -> 5
a : 509.0000, 6 -> 4
b : 791.0000, 6 -> 4
c : -292.0000, 6 -> 0
d : -518.0000, 6 -> 6
a : 87.0000, 7 -> 4
b : 428.0000, 7 -> 1
c : 21.0000, 7 -> 0
d : 426.0000, 7 -> 3
b : 741.0000, 0 -> 0
b : 131.0000, 0 -> 7
c : 724.0000, 1 -> 1
b : 968.0000, 1 -> 7
a : -649.0000, 2 -> 3
b : 637.0000, 2 -> 3
d : -374.0000, 3 -> 5
a : -94.0000, 3 -> 2
d : -991.0000, 4 -> 1
b : 148.0000, 4 -> 6
c : 870.0000, 5 -> 0
d : -456.0000, 5 -> 6
d : -933.0000, 6 -> 5
d : 585.0000, 6 -> 2
d : 80.0000, 7 -> 2
d : 672.0000, 7 -> 7
