a : -542.0000, 0 -> 4
b : 884.0000, 0 -> 7
c : 521.0000, 0 -> 2
d : 45.0000, 0 -> 6
a : -959.0000, 1 -> 0
b : 999.0000, 1 -> 0
c : 847.0000, 1 -> 6
d : 1000.0000, 1 -> 6
a : 262.0000, 2 -> 6
b : -705.0000, 2 -> 0
c : 161.0000, 2 -> 5
d : 927.0000, 2 -> 7
a : 695.0000, 3 -> 0
b : 357.0000, 3 -> 6
c : 889.0000, 3 -> 7
d : 636.0000, 3 -> 3
a : -162.0000, 4 -> 2
b : 872.0000, 4 -> 1
c : -56.0000, 4 -> 4
d : 780.0000, 4 -> 6
a : 360.0000, 5 -> 1
b : -6.0000, 5 -> 0
c : 691.0000, 5 -> 1
d : -571.0000, 5 -> 6
a : 458.0000, 6 -> 2
b : 336.0000, 6 -> 4
c : 479.0000, 6 -> 0
d : 821.0000, 6 -> 3
a : 14.0000, 7 -> 3
b : -265.0000, 7 -> 3
c : 596.0000, 7 -> 4
d : -276.0000, 7 -> 0
c : 851.0000, 0 -> 5
a : -812.0000, 0 -> 0
d : -130.0000, 1 -> 7
d : -34.0000, 1 -> 4
b : 870.0000, 2 -> 6
d : 11.0000, 2 -> 5
a : 569.0000, 3 -> 1
c : -394.0000, 3 -> 3
c : -964.0000, 4 -> 6
b : -582.0000, 4 -> 6
b : 525.0000, 5 -> 4
c : 869.0000, 5 -> 5
d : -736.0000, 6 -> 2
b : 536.0000, 6 -> 3
b : -743.0000, 7 -> 7
b : -180.0000, 7 -> 2
