a : -190.0000, 0 -> 3
b : -51.0000, 0 -> 3
a : -242.0000, 1 -> 2
b : -451.0000, 1 -> 2
a : -941.0000, 2 -> 5
b : 818.0000, 2 -> 4
a : -867.0000, 3 -> 7
b : -853.0000, 3 -> 1
a : -683.0000, 4 -> 0
b : -755.0000, 4 -> 6
a : 273.0000, 5 -> 6
b : 93.0000, 5 -> 0
a : 977.0000, 6 -> 1
b : -333.0000, 6 -> 2
a : 235.0000, 7 -> 7
b : 570.0000, 7 -> 1
a : -544.0000, 0 -> 5
a : 323.0000, 1 -> 0
b : -190.0000, 2 -> 5
b : -882.0000, 3 -> 7
b : 791.0000, 4 -> 7
a : -433.0000, 5 -> 2
a : 331.0000, 6 -> 0
b : 853.0000, 7 -> 5
