a : 630.0000, 0 -> 0
b : 573.0000, 0 -> 0
a : 986.0000, 1 -> 6
b : -81.0000, 1 -> 7
a : 378.0000, 2 -> 6
b : -810.0000, 2 -> 7
a : -149.0000, 3 -> 2
b : 579.0000, 3 -> 7
a : 531.0000, 4 -> 2
b : 261.0000, 4 -> 4
a : 358.0000, 5 -> 0
b : -766.0000, 5 -> 6
a : 863.0000, 6 -> 0
b : -409.0000, 6 -> 0
a : -564.0000, 7 -> 1
b : -633.0000, 7 -> 4
a : -434.0000, 0 -> 5
b : -507.0000, 1 -> 2
b : -792.0000, 2 -> 2
a : -225.0000, 3 -> 5
b : 617.0000, 4 -> 5
a : 546.0000, 5 -> 3
a : -498.0000, 6 -> 4
b : -575.0000, 7 -> 3
