a : 851.0000, 0 -> 2
b : -788.0000, 0 -> 6
c : -808.0000, 0 -> 0
d : 816.0000, 0 -> 3
a : -8.0000, 1 -> 1
b : -572.0000, 1 -> 2
c : 505.0000, 1 -> 3
d : -67.0000, 1 -> 5
a : -354.0000, 2 -> 7
b : 475.0000, 2 -> 5
c : 35.0000, 2 -> 6
d : -298.0000, 2 -> 2
a : -306.0000, 3 -> 3
b : 616.0000, 3 -> 5
c : -937.0000, 3 -> 5
d : -974.0000, 3 -> 4
a : 447.0000, 4 -> 7
b : -412.0000, 4 -> 1
c : -661.0000, 4 -> 5
d : 826.0000, 4 -> 5
a : 762.0000, 5 -> 2
b : 360.0000, 5 -> 4
c : -778.0000, 5 -> 2
d : -592.0000, 5 -> 4
a : -49.0000, 6 -> 1
b : -123.0000, 6 -> 2
c : 647.0000, 6 -> 0
d : -304.0000, 6 -> 3
a : 274.0000, 7 -> 1
b : 672.0000, 7 -> 3
c : -117.0000, 7 -> 4
d : 922.0000, 7 -> 3
a : -400.0000, 0 -> 0
b : 925.0000, 0 -> 1
c : -134.0000, 1 -> 2
b : 91.0000, 1 -> 6
b : -878.0000, 2 -> 0
a : 308.0000, 2 -> 6
c : 836.0000, 3 -> 0
a : -634.0000, 3 -> 6
c : 857.0000, 4 -> 1
d : 877.0000, 4 -> 6
d : -805.0000, 5 -> 5
d : 220.0000, 5 -> 0
d : 375.0000, 6 -> 4
c : 527.0000, 6 -> 5
d : 770.0000, 7 -> 4
a : -439.0000, 7 -> 2
