a : -407.0000, 0 -> 0
b : 809.0000, 0 -> 2
c : -451.0000, 0 -> 2
d : 246.0000, 0 -> 3
a : 942.0000, 1 -> 3
b : -398.0000, 1 -> 1
c : 509.0000, 1 -> 0
d : -655.0000, 1 -> 1
a : 498.0000, 2 -> 2
b : -979.0000, 2 -> 1
c : 759.0000, 2 -> 2
d : 385.0000, 2 -> 1
a : -846.0000, 3 -> 0
b : 894.0000, 3 -> 1
c : -321.0000, 3 -> 3
d : -47.0000, 3 -> 1
a : -8.0000, 0 -> 3
b : -904.0000, 0 -> 1
a : -683.0000, 1 -> 0
c : -227.0000, 1 -> 3
c : 863.0000, 2 -> 1
a : 462.0000, 2 -> 3
a : -336.0000, 3 -> 2
c : -227.0000, 3 -> 1
