a : -134.0000, 0 -> 7
b : -994.0000, 0 -> 7
a : 426.0000, 1 -> 1
b : 954.0000, 1 -> 0
a : 564.0000, 2 -> 7
b : 639.0000, 2 -> 0
a : -73.0000, 3 -> 3
b : 863.0000, 3 -> 6
a : -175.0000, 4 -> 2
b : -337.0000, 4 -> 5
a : -496.0000, 5 -> 5
b : -188.0000, 5 -> 1
a : 647.0000, 6 -> 6
b : -957.0000, 6 -> 2
a : -151.0000, 7 -> 3
b : 907.0000, 7 -> 3
a : 878.0000, 0 -> 2
a : 188.0000, 1 -> 0
b : -352.0000, 2 -> 1
b : -792.0000, 3 -> 0
a : 301.0000, 4 -> 4
a : -22.0000, 5 -> 2
b : -601.0000, 6 -> 0
b : 201.0000, 7 -> 2
a : 51.0000, 2 -> 4
