a : -879.0000, 0 -> 4
b : 757.0000, 0 -> 5
a : 216.0000, 1 -> 6
b : 186.0000, 1 -> 6
a : 714.0000, 2 -> 2
b : 591.0000, 2 -> 2
a : 695.0000, 3 -> 2
b : -927.0000, 3 -> 0
a : -593.0000, 4 -> 0
b : 89.0000, 4 -> 7
a : -433.0000, 5 -> 3
b : 24.0000, 5 -> 2
a : 784.0000, 6 -> 3
b : -260.0000, 6 -> 2
a : 922.0000, 7 -> 7
b : -429.0000, 7 -> 4
b : -864.0000, 0 -> 4
b : 204.0000, 1 -> 0
a : 109.0000, 2 -> 4
a : -259.0000, 3 -> 3
b : 728.0000, 4 -> 3
a : -682.0000, 5 -> 5
a : -122.0000, 6 -> 5
b : 439.0000, 7 -> 1
