a : -381.0000, 0 -> 4
b : -356.0000, 0 -> 5
a : 438.0000, 1 -> 6
b : -470.0000, 1 -> 3
a : 770.0000, 2 -> 3
b : -313.0000, 2 -> 5
a : 936.0000, 3 -> 2
b : 315.0000, 3 -> 6
a : 966.0000, 4 -> 3
b : 299.0000, 4 -> 3
a : -505.0000, 5 -> 1
b : -2.0000, 5 -> 0
a : -349.0000, 6 -> 2
b : 894.0000, 6 -> 7
a : -642.0000, 7 -> 1
b : 859.0000, 7 -> 7
b : -959.0000, 0 -> 6
a : -155.0000, 1 -> 4
b : 493.0000, 2 -> 0
b : 538.0000, 3 -> 0
b : -628.0000, 4 -> 7
a : -481.0000, 5 -> 2
a : 725.0000, 6 -> 7
a : 633.0000, 7 -> 2
