a : -90.0000, 0 -> 5
b : 917.0000, 0 -> 7
a : -135.0000, 1 -> 1
b : 752.0000, 1 -> 3
a : 108.0000, 2 -> 1
b : -878.0000, 2 -> 3
a : 639.0000, 3 -> 2
b : -934.0000, 3 -> 3
a : -836.0000, 4 -> 7
b : 159.0000, 4 -> 3
a : -404.0000, 5 -> 1
b : -194.0000, 5 -> 5
a : 850.0000, 6 -> 3
b : 684.0000, 6 -> 7
a : -638.0000, 7 -> 3
b : -846.0000, 7 -> 1
b : -593.0000, 0 -> 0
b : 899.0000, 1 -> 4
b : -622.0000, 2 -> 0
b : 47.0000, 3 -> 4
a : -273.0000, 4 -> 0
a : 681.0000, 5 -> 6
b : -63.0000, 6 -> 3
b : 907.0000, 7 -> 3
