a : 484.0000, 0 -> 3
b : -392.0000, 0 -> 3
c : -541.0000, 0 -> 6
d : -150.0000, 0 -> 5
a : -115.0000, 1 -> 3
b : -409.0000, 1 -> 1
c : 906.0000, 1 -> 3
d : -630.0000, 1 -> 4
a : -777.0000, 2 -> 1
b : -633.0000, 2 -> 1
c : -682.0000, 2 -> 1
d : -471.0000, 2 -> 6
a : -111.0000, 3 -> 0
b : -780.0000, 3 -> 5
c : -320.0000, 3 -> 5
d : 434.0000, 3 -> 0
a : -623.0000, 4 -> 3
b : -591.0000, 4 -> 1
c : -819.0000, 4 -> 7
d : -244.0000, 4 -> 3
a : -782.0000, 5 -> 6
b : -101.0000, 5 -> 6
c : -464.0000, 5 -> 3
d : 999.0000, 5 -> 6
a : -981.0000, 6 -> 7
b : -728.0000, 6 -> 0
c : -116.0000, 6 -> 2
d : 576.0000, 6 -> 5
a : -45.0000, 7 -> 4
b : -436.0000, 7 -> 4
c : -767.0000, 7 -> 3
d : -651.0000, 7 -> 7
b : -345.0000, 0 -> 6
c : 293.0000, 0 -> 7
a : 163.0000, 1 -> 7
a : -827.0000, 1 -> 1
b : -549.0000, 2 -> 3
c : 598.0000, 2 -> 4
c : -519.0000, 3 -> 7
d : -31.0000, 3 -> 2
c : 686.0000, 4 -> 1
d : 57.0000, 4 -> 1
c : 821.0000, 5 -> 6
c : -89.0000, 5 -> 5
a : -459.0000, 6 -> 0
b : -214.0000, 6 -> 4
c : 99.0000, 7 -> 2
a : -578.0000, 7 -> 6
