a : -397.0000, 0 -> 1
b : -912.0000, 0 -> 0
c : -660.0000, 0 -> 0
d : -522.0000, 0 -> 2
a : -431.0000, 1 -> 3
b : -637.0000, 1 -> 1
c : -869.0000, 1 -> 1
d : 167.0000, 1 -> 0
a : 183.0000, 2 -> 2
b : -804.0000, 2 -> 2
c : 339.0000, 2 -> 3
d : -447.0000, 2 -> 0
a : 280.0000, 3 -> 1
b : 248.0000, 3 -> 2
c : 632.0000, 3 -> 1
d : 707.0000, 3 -> 3
d : -792.0000, 0 -> 0
d : 101.0000, 0 -> 1
b : -4.0000, 1 -> 2
b : 540.0000, 1 -> 3
c : 371.0000, 2 -> 0
a : -1000.0000, 2 -> 3
d : 888.0000, 3 -> 1
a : 794.0000, 3 -> 2
