a : -116.0000, 0 -> 7
b : 227.0000, 0 -> 5
a : -852.0000, 1 -> 7
b : -640.0000, 1 -> 2
a : 827.0000, 2 -> 0
b : 485.0000, 2 -> 3
a : 423.0000, 3 -> 5
b : -353.0000, 3 -> 3
a : 538.0000, 4 -> 4
b : -170.0000, 4 -> 2
a : -261.0000, 5 -> 5
b : 383.0000, 5 -> 4
a : -192.0000, 6 -> 7
b : -57.0000, 6 -> 3
a : 117.0000, 7 -> 0
b : 61.0000, 7 -> 0
a : 628.0000, 0 -> 4
a : -248.0000, 1 -> 1
b : 518.0000, 2 -> 4
b : 65.0000, 3 -> 7
b : -317.0000, 4 -> 3
b : 43.0000, 5 -> 6
a : -164.0000, 6 -> 2
a : 772.0000, 7 -> 5
a : 590.0000, 7 -> 1
