a : 101.0000, 0 -> 6
b : 56.0000, 0 -> 3
a : -342.0000, 1 -> 7
b : 954.0000, 1 -> 3
a : 724.0000, 2 -> 7
b : 878.0000, 2 -> 0
a : -324.0000, 3 -> 6
b : -829.0000, 3 -> 7
a : -604.0000, 4 -> 4
b : 906.0000, 4 -> 2
a : 251.0000, 5 -> 4
b : 612.0000, 5 -> 6
a : -283.0000, 6 -> 1
b : -849.0000, 6 -> 5
a : -461.0000, 7 -> 1
b : -441.0000, 7 -> 6
b : -414.0000, 0 -> 5
a : -248.0000, 1 -> 3
b : 128.0000, 2 -> 3
b : -113.0000, 3 -> 0
b : -553.0000, 4 -> 0
a : -561.0000, 5 -> 7
a : 653.0000, 6 -> 5
a : -134.0000, 7 -> 3
