a : 560.0000, 0 -> 4
b : 178.0000, 0 -> 6
a : -816.0000, 1 -> 6
b : 736.0000, 1 -> 0
a : 975.0000, 2 -> 0
b : 218.0000, 2 -> 4
a : 501.0000, 3 -> 3
b : -198.0000, 3 -> 4
a : -705.0000, 4 -> 1
b : 48.0000, 4 -> 5
a : 173.0000, 5 -> 5
b : -562.0000, 5 -> 4
a : -783.0000, 6 -> 6
b : -138.0000, 6 -> 5
a : 810.0000, 7 -> 6
b : 781.0000, 7 -> 7
b : -635.0000, 0 -> 7
b : 95.0000, 1 -> 1
b : -65.0000, 2 -> 0
b : -553.0000, 3 -> 3
a : 513.0000, 4 -> 7
b : -71.0000, 5 -> 7
b : -336.0000, 6 -> 0
a : 942.0000, 7 -> 0
a : -947.0000, 0 -> 2
a : -772.0000, 6 -> 3
