a : 454.0000, 0 -> 0
b : 309.0000, 0 -> 2
c : 261.0000, 0 -> 3
d : -522.0000, 0 -> 0
a : -371.0000, 1 -> 0
b : 824.0000, 1 -> 3
c : -138.0000, 1 -> 0
d : -744.0000, 1 -> 0
a : -962.0000, 2 -> 2
b : 524.0000, 2 -> 2
c : -855.0000, 2 -> 0
d : 804.0000, 2 -> 2
a : -828.0000, 3 -> 3
b : -441.0000, 3 -> 3
c : -293.0000, 3 -> 1
d : 813.0000, 3 -> 2
a : 983.0000, 0 -> 3
d : -678.0000, 0 -> 3
a : -500.0000, 1 -> 2
a : -669.0000, 1 -> 1
d : 252.0000, 2 -> 3
c : 65.0000, 2 -> 1
a : -398.0000, 3 -> 2
b : 562.0000, 3 -> 0
