a : 621.0000, 0 -> 7
b : 812.0000, 0 -> 5
c : 125.0000, 0 -> 2
d : 852.0000, 0 -> 3
a : -209.0000, 1 -> 7
b : 789.0000, 1 -> 7
c : 885.0000, 1 -> 5
d : -50.0000, 1 -> 4
a : 120.0000, 2 -> 0
b : -578.0000, 2 -> 0
c : -872.0000, 2 -> 3
d : -637.0000, 2 -> 1
a : -608.0000, 3 -> 3
b : -223.0000, 3 -> 1
c : -394.0000, 3 -> 3
d : -563.0000, 3 -> 7
a : -555.0000, 4 -> 3
b : 156.0000, 4 -> 0
c : 61.0000, 4 -> 1
d : -814.0000, 4 -> 1
a : -17.0000, 5 -> 3
b : 750.0000, 5 -> 6
c : 617.0000, 5 -> 1
d : -893.0000, 5 -> 3
a : -432.0000, 6 -> 3
b : -213.0000, 6 -> 7
c : 836.0000, 6 -> 4
d : -445.0000, 6 -> 3
a : 485.0000, 7 -> 2
b : -577.0000, 7 -> 0
c : 236.0000, 7 -> 2
d : -698.0000, 7 -> 6
c : -451.0000, 0 -> 6
b : 435.0000, 0 -> 7
b : 703.0000, 1 -> 4
b : -239.0000, 1 -> 3
c : 870.0000, 2 -> 6
c : 229.0000, 2 -> 0
c : -270.0000, 3 -> 0
b : -81.0000, 3 -> 2
d : -552.0000, 4 -> 5
c : -485.0000, 4 -> 6
a : 735.0000, 5 -> 6
d : -399.0000, 5 -> 2
b : -247.0000, 6 -> 0
b : -829.0000, 6 -> 1
b : -521.0000, 7 -> 3
d : -997.0000, 7 -> 3
