a : 222.0000, 0 -> 7
b : 866.0000, 0 -> 4
a : -227.0000, 1 -> 0
b : -343.0000, 1 -> 6
a : 122.0000, 2 -> 7
b : -950.0000, 2 -> 1
a : -830.0000, 3 -> 2
b : 944.0000, 3 -> 2
a : -876.0000, 4 -> 1
b : -445.0000, 4 -> 7
a : 157.0000, 5 -> 1
b : 285.0000, 5 -> 5
a : -783.0000, 6 -> 3
b : -679.0000, 6 -> 1
a : -53.0000, 7 -> 7
b : 801.0000, 7 -> 5
b : -696.0000, 0 -> 2
b : -138.0000, 1 -> 4
a : 835.0000, 2 -> 5
a : -934.0000, 3 -> 5
a : -969.0000, 4 -> 0
a : 354.0000, 5 -> 5
b : -728.0000, 6 -> 2
b : 641.0000, 7 -> 1
