a : -150.0000, 0 -> 3
b : 389.0000, 0 -> 2
c : -377.0000, 0 -> 1
d : -645.0000, 0 -> 0
a : -39.0000, 1 -> 2
b : -21.0000, 1 -> 3
c : -327.0000, 1 -> 2
d : 306.0000, 1 -> 1
a : 606.0000, 2 -> 2
b : -558.0000, 2 -> 3
c : -573.0000, 2 -> 3
d : 801.0000, 2 -> 0
a : 199.0000, 3 -> 1
b : 467.0000, 3 -> 2
c : 145.0000, 3 -> 3
d : -558.0000, 3 -> 2
b : 122.0000, 0 -> 0
c : -649.0000, 0 -> 0
d : 770.0000, 1 -> 3
b : -58.0000, 1 -> 0
a : -592.0000, 2 -> 3
c : 392.0000, 2 -> 0
b : -315.0000, 3 -> 0
d : -169.0000, 3 -> 3
