a : -616.0000, 0 -> 1
b : 175.0000, 0 -> 1
c : -772.0000, 0 -> 3
d : -763.0000, 0 -> 4
a : 812.0000, 1 -> 2
b : -532.0000, 1 -> 6
c : 631.0000, 1 -> 1
d : 712.0000, 1 -> 0
a : -448.0000, 2 -> 5
b : 233.0000, 2 -> 0
c : 373.0000, 2 -> 4
d : -721.0000, 2 -> 7
a : 386.0000, 3 -> 7
b : 962.0000, 3 -> 1
c : 762.0000, 3 -> 0
d : -877.0000, 3 -> 3
a : 495.0000, 4 -> 6
b : 851.0000, 4 -> 6
c : 817.0000, 4 -> 3
d : 611.0000, 4 -> 6
a : 189.0000, 5 -> 0
b : -347.0000, 5 -> 0
c : 933.0000, 5 -> 3
d : 689.0000, 5 -> 5
a : 597.0000, 6 -> 2
b : -795.0000, 6 -> 6
c : -884.0000, 6 -> 7
d : -909.0000, 6 -> 4
a : 285.0000, 7 -> 7
b : 224.0000, 7 -> 4
c : 915.0000, 7 -> 5
d : 176.0000, 7 -> 5
c : 70.0000, 0 -> 7
d : 215.0000, 0 -> 1
b : 924.0000, 1 -> 0
a : 294.0000, 1 -> 5
d : -613.0000, 2 -> 3
d : -517.0000, 2 -> 5
c : -19.0000, 3 -> 2
d : -504.0000, 3 -> 5
c : 429.0000, 4 -> 0
d : 728.0000, 4 -> 4
d : -941.0000, 5 -> 4
b : 653.0000, 5 -> 7
d : 688.0000, 6 -> 2
b : -721.0000, 6 -> 0
a : 58.0000, 7 -> 5
d : 792.0000, 7 -> 4
