a : 661.0000, 0 -> 0
b : -894.0000, 0 -> 3
a : -842.0000, 1 -> 7
b : 268.0000, 1 -> 0
a : -498.0000, 2 -> 4
b : 174.0000, 2 -> 2
a : 175.0000, 3 -> 5
b : -979.0000, 3 -> 2
a : 196.0000, 4 -> 5
b : 524.0000, 4 -> 6
a : 181.0000, 5 -> 4
b : 392.0000, 5 -> 3
a : -533.0000, 6 -> 5
b : 584.0000, 6 -> 7
a : 276.0000, 7 -> 0
b : 448.0000, 7 -> 2
a : 130.0000, 0 -> 2
a : -229.0000, 1 -> 0
a : 842.0000, 2 -> 3
a : -708.0000, 3 -> 2
a : 942.0000, 4 -> 4
a : 200.0000, 5 -> 0
b : -12.0000, 6 -> 4
b : -785.0000, 7 -> 1
