a : -904.0000, 0 -> 2
b : 144.0000, 0 -> 4
a : -640.0000, 1 -> 2
b : -167.0000, 1 -> 0
a : 430.0000, 2 -> 5
b : 32.0000, 2 -> 7
a : 403.0000, 3 -> 6
b : 998.0000, 3 -> 2
a : -747.0000, 4 -> 4
b : 89.0000, 4 -> 4
a : -783.0000, 5 -> 6
b : -445.0000, 5 -> 5
a : -537.0000, 6 -> 3
b : -704.0000, 6 -> 4
a : 463.0000, 7 -> 7
b : 569.0000, 7 -> 6
a : -771.0000, 0 -> 4
a : -728.0000, 1 -> 7
a : -29.0000, 2 -> 2
a : 36.0000, 3 -> 0
b : -464.0000, 4 -> 1
b : 546.0000, 5 -> 2
b : 653.0000, 6 -> 1
b : -844.0000, 7 -> 5
