a : -402.0000, 0 -> 7
b : 400.0000, 0 -> 6
c : -440.0000, 0 -> 4
d : -594.0000, 0 -> 2
a : -458.0000, 1 -> 3
b : -172.0000, 1 -> 4
c : -701.0000, 1 -> 1
d : 817.0000, 1 -> 3
a : -357.0000, 2 -> 1
b : 51.0000, 2 -> 1
c : -333.0000, 2 -> 3
d : 273.0000, 2 -> 0
a : 966.0000, 3 -> 7
b : 399.0000, 3 -> 5
c : 398.0000, 3 -> 0
d : -113.0000, 3 -> 4
a : -606.0000, 4 -> 3
b : -350.0000, 4 -> 4
c : 659.0000, 4 -> 2
d : -257.0000, 4 -> 2
a : -154.0000, 5 -> 4
b : 704.0000, 5 -> 2
c : -74.0000, 5 -> 2
d : -358.0000, 5 -> 7
a : 732.0000, 6 -> 5
b : 567.0000, 6 -> 4
c : 598.0000, 6 -> 4
d : 404.0000, 6 -> 5
a : 288.0000, 7 -> 6
b : -242.0000, 7 -> 0
c : 208.0000, 7 -> 6
d : -722.0000, 7 -> 6
a : 496.0000, 0 -> 6
a : 926.0000, 0 -> 3
a : 862.0000, 1 -> 1
b : 51.0000, 1 -> 5
a : -942.0000, 2 -> 5
d : 697.0000, 2 -> 7
c : 934.0000, 3 -> 1
d : 833.0000, 3 -> 7
d : 743.0000, 4 -> 3
a : -214.0000, 4 -> 2
a : 103.0000, 5 -> 5
a : 649.0000, 5 -> 1
d : 196.0000, 6 -> 2
b : 143.0000, 6 -> 5
b : -868.0000, 7 -> 4
d : -631.0000, 7 -> 0
