a : -326.0000, 0 -> 3
b : 123.0000, 0 -> 1
c : -539.0000, 0 -> 0
d : 242.0000, 0 -> 3
a : 820.0000, 1 -> 3
b : 663.0000, 1 -> 2
c : -991.0000, 1 -> 3
d : 796.0000, 1 -> 1
a : -958.0000, 2 -> 2
b : -120.0000, 2 -> 2
c : -709.0000, 2 -> 1
d : 410.0000, 2 -> 0
a : 961.0000, 3 -> 2
b : -359.0000, 3 -> 1
c : 748.0000, 3 -> 1
d : -434.0000, 3 -> 3
a : -163.0000, 0 -> 1
d : -691.0000, 0 -> 2
a : 914.0000, 1 -> 0
c : 664.0000, 1 -> 0
d : -98.0000, 2 -> 1
b : -819.0000, 2 -> 0
d : 420.0000, 3 -> 0
b : 343.0000, 3 -> 0
