a : -490.0000, 0 -> 4
b : 277.0000, 0 -> 0
c : -783.0000, 0 -> 3
d : -286.0000, 0 -> 3
a : 768.0000, 1 -> 5
b : -338.0000, 1 -> 4
c : 179.0000, 1 -> 0
d : 140.0000, 1 -> 1
a : 71.0000, 2 -> 3
b : -996.0000, 2 -> 6
c : -444.0000, 2 -> 1
d : 565.0000, 2 -> 5
a : -385.0000, 3 -> 2
b : -239.0000, 3 -> 2
c : -536.0000, 3 -> 7
d : -719.0000, 3 -> 6
a : -75.0000, 4 -> 4
b : 568.0000, 4 -> 3
c : -445.0000, 4 -> 4
d : 230.0000, 4 -> 4
a : 906.0000, 5 -> 2
b : 35.0000, 5 -> 3
c : 399.0000, 5 -> 3
d : 745.0000, 5 -> 7
a : -629.0000, 6 -> 5
b : 917.0000, 6 -> 7
c : -695.0000, 6 -> 5
d : -531.0000, 6 -> 7
a : 672.0000, 7 -> 6
b : -339.0000, 7 -> 2
c : 353.0000, 7 -> 7
d : 703.0000, 7 -> 2
a : 269.0000, 0 -> 7
d : -668.0000, 0 -> 4
a : -192.0000, 1 -> 0
c : 650.0000, 1 -> 7
b : 50.0000, 2 -> 3
a : 261.0000, 2 -> 6
d : 96.0000, 3 -> 4
d : 68.0000, 3 -> 3
b : 502.0000, 4 -> 6
a : 954.0000, 4 -> 1
a : 99.0000, 5 -> 4
b : -739.0000, 5 -> 0
a : 493.0000, 6 -> 7
c : -919.0000, 6 -> 2
d : -578.0000, 7 -> 1
c : -698.0000, 7 -> 2
