a : -781.0000, 0 -> 7
b : -965.0000, 0 -> 4
c : -777.0000, 0 -> 5
d : 693.0000, 0 -> 6
a : -633.0000, 1 -> 6
b : 304.0000, 1 -> 6
c : -169.0000, 1 -> 0
d : 182.0000, 1 -> 6
a : 737.0000, 2 -> 0
b : 107.0000, 2 -> 3
c : 378.0000, 2 -> 7
d : 243.0000, 2 -> 1
a : 312.0000, 3 -> 1
b : -688.0000, 3 -> 5
c : 282.0000, 3 -> 0
d : 585.0000, 3 -> 7
a : 198.0000, 4 -> 2
b : -758.0000, 4 -> 6
c : 295.0000, 4 -> 6
d : -125.0000, 4 -> 6
a : 274.0000, 5 -> 1
b : -353.0000, 5 -> 5
c : 518.0000, 5 -> 5
d : -603.0000, 5 -> 0
a : 160.0000, 6 -> 6
b : 345.0000, 6 -> 7
c : -825.0000, 6 -> 0
d : 670.0000, 6 -> 0
a : -146.0000, 7 -> 3
b : 777.0000, 7 -> 7
c : 249.0000, 7 -> 3
d : 266.0000, 7 -> 0
b : -55.0000, 0 -> 0
c : 991.0000, 0 -> 3
c : 819.0000, 1 -> 5
b : 615.0000, 1 -> 2
d : 1.0000, 2 -> 6
c : 996.0000, 2 -> 4
a : 642.0000, 3 -> 5
a : -794.0000, 3 -> 0
c : -258.0000, 4 -> 3
d : -552.0000, 4 -> 3
c : 671.0000, 5 -> 7
d : 867.0000, 5 -> 1
b : 967.0000, 6 -> 4
d : -90.0000, 6 -> 4
a : 215.0000, 7 -> 2
c : 209.0000, 7 -> 2
