a : -618.0000, 0 -> 3
b : 682.0000, 0 -> 4
c : 248.0000, 0 -> 0
d : -447.0000, 0 -> 5
a : 111.0000, 1 -> 1
b : -593.0000, 1 -> 0
c : 623.0000, 1 -> 4
d : 827.0000, 1 -> 6
a : -874.0000, 2 -> 4
b : 439.0000, 2 -> 3
c : 199.0000, 2 -> 4
d : 564.0000, 2 -> 7
a : 537.0000, 3 -> 4
b : -416.0000, 3 -> 0
c : -648.0000, 3 -> 4
d : 84.0000, 3 -> 2
a : -946.0000, 4 -> 4
b : 404.0000, 4 -> 5
c : 42.0000, 4 -> 7
d : 9.0000, 4 -> 1
a : 675.0000, 5 -> 5
b : -724.0000, 5 -> 1
c : 942.0000, 5 -> 1
d : 173.0000, 5 -> 7
a : 304.0000, 6 -> 4
b : 644.0000, 6 -> 7
c : -293.0000, 6 -> 3
d : 606.0000, 6 -> 1
a : -27.0000, 7 -> 5
b : -657.0000, 7 -> 5
c : 413.0000, 7 -> 7
d : -939.0000, 7 -> 2
a : -304.0000, 0 -> 2
d : -701.0000, 0 -> 3
a : 334.0000, 1 -> 4
b : 371.0000, 1 -> 1
d : 611.0000, 2 -> 1
a : -883.0000, 2 -> 2
a : 93.0000, 3 -> 5
b : 146.0000, 3 -> 7
a : 792.0000, 4 -> 1
c : 803.0000, 4 -> 1
c : 476.0000, 5 -> 4
b : 294.0000, 5 -> 5
d : 912.0000, 6 -> 7
c : -328.0000, 6 -> 6
c : 323.0000, 7 -> 1
b : -313.0000, 7 -> 7
