a : -186.0000, 0 -> 1
b : 735.0000, 0 -> 1
c : -984.0000, 0 -> 1
d : -1000.0000, 0 -> 1
a : 737.0000, 1 -> 0
b : 210.0000, 1 -> 3
c : 925.0000, 1 -> 0
d : 176.0000, 1 -> 2
a : 693.0000, 2 -> 2
b : 218.0000, 2 -> 0
c : -675.0000, 2 -> 3
d : -243.0000, 2 -> 0
a : 753.0000, 3 -> 2
b : -628.0000, 3 -> 2
c : -204.0000, 3 -> 1
d : 32.0000, 3 -> 0
b : -72.0000, 0 -> 3
c : -837.0000, 0 -> 2
d : -798.0000, 1 -> 3
b : -572.0000, 1 -> 0
c : -135.0000, 2 -> 0
d : 421.0000, 2 -> 1
a : -542.0000, 3 -> 3
c : -451.0000, 3 -> 2
