a : -156.0000, 0 -> 7
b : 50.0000, 0 -> 7
a : 757.0000, 1 -> 2
b : -722.0000, 1 -> 5
a : -903.0000, 2 -> 3
b : -428.0000, 2 -> 4
a : -299.0000, 3 -> 2
b : -362.0000, 3 -> 7
a : -690.0000, 4 -> 1
b : -81.0000, 4 -> 0
a : -828.0000, 5 -> 7
b : 251.0000, 5 -> 4
a : 104.0000, 6 -> 6
b : -265.0000, 6 -> 3
a : -810.0000, 7 -> 6
b : -814.0000, 7 -> 5
a : -838.0000, 0 -> 0
a : 306.0000, 1 -> 0
a : 210.0000, 2 -> 4
b : 167.0000, 3 -> 6
a : 540.0000, 4 -> 4
b : -298.0000, 5 -> 5
a : -771.0000, 6 -> 1
b : 578.0000, 7 -> 3
