a : -112.0000, 0 -> 7
b : -584.0000, 0 -> 5
c : 727.0000, 0 -> 7
d : -102.0000, 0 -> 4
a : 367.0000, 1 -> 5
b : 474.0000, 1 -> 4
c : 427.0000, 1 -> 7
d : 56.0000, 1 -> 5
a : 426.0000, 2 -> 4
b : -379.0000, 2 -> 2
c : -254.0000, 2 -> 1
d : 922.0000, 2 -> 0
a : -766.0000, 3 -> 5
b : 935.0000, 3 -> 5
c : 111.0000, 3 -> 3
d : -292.0000, 3 -> 7
a : 977.0000, 4 -> 7
b : 277.0000, 4 -> 7
c : 657.0000, 4 -> 0
d : -121.0000, 4 -> 6
a : 539.0000, 5 -> 1
b : 779.0000, 5 -> 3
c : 968.0000, 5 -> 5
d : -905.0000, 5 -> 3
a : -563.0000, 6 -> 5
b : 160.0000, 6 -> 7
c : 837.0000, 6 -> 3
d : -693.0000, 6 -> 4
a : -855.0000, 7 -> 1
b : 43.0000, 7 -> 6
c : -620.0000, 7 -> 0
d : -615.0000, 7 -> 2
c : 109.0000, 0 -> 3
b : 773.0000, 0 -> 7
d : -574.0000, 1 -> 1
a : -913.0000, 1 -> 4
d : 363.0000, 2 -> 2
c : -432.0000, 2 -> 6
a : -64.0000, 3 -> 1
d : -745.0000, 3 -> 1
d : -715.0000, 4 -> 0
d : -222.0000, 4 -> 1
b : 724.0000, 5 -> 0
a : 78.0000, 5 -> 3
b : -541.0000, 6 -> 3
d : -145.0000, 6 -> 1
b : 601.0000, 7 -> 4
b : 716.0000, 7 -> 0
