a : 152.0000, 0 -> 4
b : 183.0000, 0 -> 2
c : 485.0000, 0 -> 7
d : -681.0000, 0 -> 0
a : -91.0000, 1 -> 0
b : -558.0000, 1 -> 1
c : 330.0000, 1 -> 6
d : 557.0000, 1 -> 5
a : 502.0000, 2 -> 4
b : 989.0000, 2 -> 5
c : 879.0000, 2 -> 4
d : 877.0000, 2 -> 2
a : -326.0000, 3 -> 0
b : -553.0000, 3 -> 1
c : 507.0000, 3 -> 0
d : 675.0000, 3 -> 0
a : -956.0000, 4 -> 3
b : -571.0000, 4 -> 6
c : -88.0000, 4 -> 0
d : -291.0000, 4 -> 4
a : -624.0000, 5 -> 2
b : 716.0000, 5 -> 1
c : 89.0000, 5 -> 4
d : 591.0000, 5 -> 4
a : 195.0000, 6 -> 3
b : 974.0000, 6 -> 6
c : 214.0000, 6 -> 6
d : -246.0000, 6 -> 4
a : 253.0000, 7 -> 1
b : -192.0000, 7 -> 1
c : 984.0000, 7 -> 5
d : 871.0000, 7 -> 0
d : -144.0000, 0 -> 4
d : 129.0000, 0 -> 6
d : 759.0000, 1 -> 2
b : 83.0000, 1 -> 2
d : -3.0000, 2 -> 5
a : -110.0000, 2 -> 3
d : -398.0000, 3 -> 1
b : -254.0000, 3 -> 4
a : -847.0000, 4 -> 7
c : 603.0000, 4 -> 1
a : 174.0000, 5 -> 5
a : 558.0000, 5 -> 3
b : -758.0000, 6 -> 0
d : -529.0000, 6 -> 3
c : -899.0000, 7 -> 3
a : -736.0000, 7 -> 0
