a : -877.0000, 0 -> 0
b : 581.0000, 0 -> 0
c : 362.0000, 0 -> 2
d : 381.0000, 0 -> 0
a : 908.0000, 1 -> 7
b : 153.0000, 1 -> 2
c : -91.0000, 1 -> 6
d : -645.0000, 1 -> 4
a : 228.0000, 2 -> 1
b : -4.0000, 2 -> 2
c : 494.0000, 2 -> 1
d : 292.0000, 2 -> 3
a : 319.0000, 3 -> 5
b : -354.0000, 3 -> 2
c : 637.0000, 3 -> 6
d : 97.0000, 3 -> 0
a : -644.0000, 4 -> 7
b : 367.0000, 4 -> 5
c : -617.0000, 4 -> 0
d : 126.0000, 4 -> 5
a : -334.0000, 5 -> 2
b : -541.0000, 5 -> 4
c : 505.0000, 5 -> 7
d : 22.0000, 5 -> 1
a : -325.0000, 6 -> 2
b : -462.0000, 6 -> 4
c : 828.0000, 6 -> 4
d : -527.0000, 6 -> 0
a : 629.0000, 7 -> 3
b : 695.0000, 7 -> 4
c : -751.0000, 7 -> 5
d : -693.0000, 7 -> 7
d : 957.0000, 0 -> 3
c : -434.0000, 0 -> 4
d : -888.0000, 1 -> 5
a : -269.0000, 1 -> 6
a : 633.0000, 2 -> 3
d : -714.0000, 2 -> 2
a : -36.0000, 3 -> 6
c : -9.0000, 3 -> 7
b : -809.0000, 4 -> 7
d : -911.0000, 4 -> 1
b : -454.0000, 5 -> 1
c : -861.0000, 5 -> 4
b : -334.0000, 6 -> 5
b : -794.0000, 6 -> 7
c : 268.0000, 7 -> 2
c : -895.0000, 7 -> 4
