a : -132.0000, 0 -> 1
b : 693.0000, 0 -> 2
c : -450.0000, 0 -> 3
d : -460.0000, 0 -> 0
a : 278.0000, 1 -> 0
b : -876.0000, 1 -> 3
c : 337.0000, 1 -> 1
d : -552.0000, 1 -> 3
a : 558.0000, 2 -> 0
b : -442.0000, 2 -> 2
c : -919.0000, 2 -> 1
d : -427.0000, 2 -> 1
a : -813.0000, 3 -> 0
b : -51.0000, 3 -> 0
c : 167.0000, 3 -> 3
d : 111.0000, 3 -> 2
b : -881.0000, 0 -> 3
d : 789.0000, 0 -> 2
a : 239.0000, 1 -> 2
d : -391.0000, 1 -> 1
b : 549.0000, 2 -> 3
c : 21.0000, 2 -> 0
d : -976.0000, 3 -> 3
a : -907.0000, 3 -> 1
