a : -523.0000, 0 -> 1
b : -508.0000, 0 -> 2
a : -491.0000, 1 -> 4
b : 692.0000, 1 -> 1
a : 933.0000, 2 -> 3
b : -590.0000, 2 -> 0
a : 830.0000, 3 -> 7
b : -94.0000, 3 -> 1
a : 405.0000, 4 -> 4
b : 364.0000, 4 -> 4
a : 140.0000, 5 -> 5
b : -498.0000, 5 -> 5
a : 635.0000, 6 -> 3
b : -549.0000, 6 -> 2
a : -594.0000, 7 -> 7
b : 713.0000, 7 -> 2
b : -327.0000, 0 -> 4
b : -847.0000, 1 -> 2
a : 306.0000, 2 -> 2
b : -437.0000, 3 -> 4
b : 102.0000, 4 -> 0
a : -891.0000, 5 -> 4
b : -774.0000, 6 -> 6
a : -206.0000, 7 -> 2
a : -374.0000, 3 -> 5
b : -897.0000, 1 -> 6
